,State,Action,Reward,Reward_Terms,Next_State
64,"[0.06619710443218167, 0.1373817381178557, 0.09999819999639999, 0.125, 0.6113839390112719, 0.0, 1.0, 1.0, 0.0]",62,0.8280093995093674,"(674622.160635952, 2194227.8587135216, 50000000.0, -0.1057628454003337, -1.0, 1190698.4852344994, 5186551.90524477, 6631443.416368009)","[0.8491251364224826, 0.047057084375858066, 0.005998011996023992, 0.125, 0.6824750947102568, 1.0, 0.0, 0.0, 1.0]"
65,"[0.8491251364224826, 0.047057084375858066, 0.005998011996023992, 0.125, 0.6824750947102568, 1.0, 0.0, 0.0, 1.0]",39,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 15566205.348436505, 5186551.90524477, 6631443.416368009)","[0.8531826029826763, 0.011783656412550374, 0.148998297996596, 0.125, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]"
66,"[0.8531826029826763, 0.011783656412550374, 0.148998297996596, 0.125, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]",44,0.7402918605421124,"(674622.160635952, 2194227.8587135216, 74500000.0, -0.1057628454003337, -1.0, 15640705.348436505, 5186551.90524477, 6631443.416368009)","[0.8531171388913292, 0.04705279459784055, 0.09999819999639999, 0.25, 0.6829427996819606, 1.0, 0.0, 1.0, 0.0]"
67,"[0.8531171388913292, 0.04705279459784055, 0.09999819999639999, 0.25, 0.6829427996819606, 1.0, 0.0, 1.0, 0.0]",130,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 50000000.0, -0.1057628454003337, -1.0, 15639503.348436505, 5186551.90524477, 6631443.416368009)","[0.06401246584844998, 0.33941754843538113, 0.02199804399608799, 0.125, 0.6759272251064028, 0.0, 1.0, 1.0, 0.0]"
68,"[0.06401246584844998, 0.33941754843538113, 0.02199804399608799, 0.125, 0.6759272251064028, 0.0, 1.0, 1.0, 0.0]",69,0.3782693294377538,"(674622.160635952, 2194227.8587135216, 11000000.0, -0.1057628454003337, -1.0, 1150585.8750444993, 5186551.90524477, 6631443.416368009)","[0.8538635096762274, 0.023652407508133987, 0.049998099996199995, 0.125, 0.6857490295121836, 1.0, 0.0, 1.0, 0.0]"
69,"[0.8538635096762274, 0.023652407508133987, 0.049998099996199995, 0.125, 0.6857490295121836, 1.0, 0.0, 1.0, 0.0]",26,0.225794250092196,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.1057628454003337, -1.0, 15653207.619969, 5186551.90524477, 6631443.416368009)","[0.8538635096762274, 0.07020395109133576, 9.8000196000392e-05, 0.25, 0.6595575510967682, 1.0, 0.0, 0.0, 1.0]"
70,"[0.8538635096762274, 0.07020395109133576, 9.8000196000392e-05, 0.25, 0.6595575510967682, 1.0, 0.0, 0.0, 1.0]",96,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 50000.0, -0.1057628454003337, 1.0, 15653207.619969, 5186551.90524477, 6631443.416368009)","[0.8571111713505897, 0.023334487208943485, 0.000998001996003992, 0.25, 0.6820073897385528, 1.0, 0.0, 0.0, 1.0]"
71,"[0.8571111713505897, 0.023334487208943485, 0.000998001996003992, 0.25, 0.6820073897385528, 1.0, 0.0, 0.0, 1.0]",104,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 15712838.621519, 5186551.90524477, 6631443.416368009)","[0.8571111713505897, 0.07001688756551627, 7.8000156000312e-05, 0.25, 0.6548805013797298, 1.0, 0.0, 0.0, 1.0]"
72,"[0.8571111713505897, 0.07001688756551627, 7.8000156000312e-05, 0.25, 0.6548805013797298, 1.0, 0.0, 0.0, 1.0]",105,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 40000.0, -0.1057628454003337, 1.0, 15712838.621519, 5186551.90524477, 6631443.416368009)","[0.857094832559072, 0.059035347189991295, 0.003998007996015992, 0.625, 0.6502034516626911, 1.0, 0.0, 0.0, 1.0]"
73,"[0.857094832559072, 0.059035347189991295, 0.003998007996015992, 0.625, 0.6502034516626911, 1.0, 0.0, 0.0, 1.0]",3,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 2000000.0, -0.1057628454003337, 1.0, 15712538.621519, 5186551.90524477, 6631443.416368009)","[0.8562649308752569, 0.05925288680386247, 0.02199804399608799, 0.5, 0.6642346008138066, 1.0, 0.0, 0.0, 1.0]"
74,"[0.8562649308752569, 0.05925288680386247, 0.02199804399608799, 0.5, 0.6642346008138066, 1.0, 0.0, 0.0, 1.0]",22,0.15495914119929657,"(674622.160635952, 2194227.8587135216, 11000000.0, -0.1057628454003337, 1.0, 15697300.621519, 5186551.90524477, 6631443.416368009)","[0.8562649308752569, 0.05924343445335904, 0.001998003996007992, 0.625, 0.6394462373135027, 1.0, 0.0, 0.0, 1.0]"
75,"[0.8562649308752569, 0.05924343445335904, 0.001998003996007992, 0.625, 0.6394462373135027, 1.0, 0.0, 0.0, 1.0]",12,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 1000000.0, -0.1057628454003337, 1.0, 15697300.621519, 5186551.90524477, 6631443.416368009)","[0.8560948712868783, 0.04685000762750001, 0.00019800039600079201, 0.25, 0.675459520134699, 1.0, 0.0, 0.0, 1.0]"
76,"[0.8560948712868783, 0.04685000762750001, 0.00019800039600079201, 0.25, 0.675459520134699, 1.0, 0.0, 0.0, 1.0]",48,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 100000.0, -0.1057628454003337, 1.0, 15694178.121519, 5186551.90524477, 6631443.416368009)","[0.07587321751343289, 0.2817052370526937, 0.2999985999972, 0.25, 0.6343014826247603, 0.0, 1.0, 1.0, 0.0]"
77,"[0.07587321751343289, 0.2817052370526937, 0.2999985999972, 0.25, 0.6343014826247603, 0.0, 1.0, 1.0, 0.0]",149,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 150000000.0, -0.1057628454003337, -1.0, 1368363.6400444994, 5186551.90524477, 6631443.416368009)","[0.8729665836930616, 0.12824910723657304, 0.010598021196042392, 0.125, 0.6703147654459568, 1.0, 0.0, 0.0, 1.0]"
78,"[0.8729665836930616, 0.12824910723657304, 0.010598021196042392, 0.125, 0.6703147654459568, 1.0, 0.0, 0.0, 1.0]",20,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 5300000.0, -0.1057628454003337, 1.0, 16003963.194449002, 5186551.90524477, 6631443.416368009)","[0.0771941129136262, 0.18039158207515524, 0.003998007996015992, 0.5, 0.6226088583321642, 0.0, 1.0, 0.0, 1.0]"
79,"[0.0771941129136262, 0.18039158207515524, 0.003998007996015992, 0.5, 0.6226088583321642, 0.0, 1.0, 0.0, 1.0]",33,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 2000000.0, -0.1057628454003337, 1.0, 1392616.8793144994, 5186551.90524477, 6631443.416368009)","[0.8732629393720795, 0.023334487208943485, 0.000108000216000432, 0.25, 0.6796688648800336, 1.0, 0.0, 0.0, 1.0]"
80,"[0.8732629393720795, 0.023334487208943485, 0.000108000216000432, 0.25, 0.6796688648800336, 1.0, 0.0, 0.0, 1.0]",75,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 55000.0, -0.1057628454003337, 1.0, 16009404.643629, 5186551.90524477, 6631443.416368009)","[0.8732629393720795, 0.04685000762750001, 0.0001142002284004568, 0.25, 0.6773303400215144, 1.0, 0.0, 0.0, 1.0]"
81,"[0.8732629393720795, 0.04685000762750001, 0.0001142002284004568, 0.25, 0.6773303400215144, 1.0, 0.0, 0.0, 1.0]",50,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 58100.0, -0.1057628454003337, 1.0, 16009404.643629, 5186551.90524477, 6631443.416368009)","[0.0771941129136262, 0.09199290944594256, 0.002998005996011992, 0.375, 0.6282213179926103, 0.0, 1.0, 1.0, 0.0]"
82,"[0.0771941129136262, 0.09199290944594256, 0.002998005996011992, 0.375, 0.6282213179926103, 0.0, 1.0, 1.0, 0.0]",110,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 1500000.0, -0.1057628454003337, -1.0, 1392616.8793144994, 5186551.90524477, 6631443.416368009)","[0.0771941129136262, 0.09229063991050668, 0.002998005996011992, 0.375, 0.6385108273700949, 0.0, 1.0, 1.0, 0.0]"
83,"[0.0771941129136262, 0.09229063991050668, 0.002998005996011992, 0.375, 0.6385108273700949, 0.0, 1.0, 1.0, 0.0]",102,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 1500000.0, -0.1057628454003337, -1.0, 1392616.8793144994, 5186551.90524477, 6631443.416368009)","[0.0771941129136262, 0.09223181487606312, 0.009398018796037593, 0.375, 0.6282213179926103, 0.0, 1.0, 1.0, 0.0]"
84,"[0.0771941129136262, 0.09223181487606312, 0.009398018796037593, 0.375, 0.6282213179926103, 0.0, 1.0, 1.0, 0.0]",105,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 4700000.0, -0.1057628454003337, -1.0, 1392616.8793144994, 5186551.90524477, 6631443.416368009)","[0.873262949515746, 0.06984042800916927, 0.002998005996011992, 0.125, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]"
85,"[0.873262949515746, 0.06984042800916927, 0.002998005996011992, 0.125, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]",114,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 1500000.0, -0.1057628454003337, -1.0, 16009404.829879, 5186551.90524477, 6631443.416368009)","[0.07716807460124737, 0.3205447860726031, 0.000472000944001888, 0.125, 0.675459520134699, 0.0, 1.0, 1.0, 0.0]"
86,"[0.07716807460124737, 0.3205447860726031, 0.000472000944001888, 0.125, 0.675459520134699, 0.0, 1.0, 1.0, 0.0]",148,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 237000.0, -0.1057628454003337, -1.0, 1392138.7843644994, 5186551.90524477, 6631443.416368009)","[0.07716807460124737, 0.2006206691444511, 0.000208000416000832, 0.0, 0.675459520134699, 0.0, 1.0, 0.0, 1.0]"
87,"[0.07716807460124737, 0.2006206691444511, 0.000208000416000832, 0.0, 0.675459520134699, 0.0, 1.0, 0.0, 1.0]",54,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 105000.0, -0.1057628454003337, 1.0, 1392138.7843644994, 5186551.90524477, 6631443.416368009)","[0.07712718188472975, 0.35597403931196925, 0.08064016128032256, 0.25, 0.6969739488330761, 0.0, 1.0, 0.0, 1.0]"
88,"[0.07712718188472975, 0.35597403931196925, 0.08064016128032256, 0.25, 0.6969739488330761, 0.0, 1.0, 0.0, 1.0]",120,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 40321000.0, -0.1057628454003337, 1.0, 1391387.9445644992, 5186551.90524477, 6631443.416368009)","[0.8919043992304455, 0.02308344527006017, 0.005998011996023992, 0.25, 0.6806042748234412, 1.0, 0.0, 1.0, 0.0]"
89,"[0.8919043992304455, 0.02308344527006017, 0.005998011996023992, 0.25, 0.6806042748234412, 1.0, 0.0, 1.0, 0.0]",15,0.12205644268984385,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, -1.0, 16351684.4231035, 5186551.90524477, 6631443.416368009)","[0.8909349001999457, 0.0465771541032159, 0.007398014796029592, 0.25, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]"
90,"[0.8909349001999457, 0.0465771541032159, 0.007398014796029592, 0.25, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]",43,0.1452350315761118,"(674622.160635952, 2194227.8587135216, 3700000.0, -0.1057628454003337, -1.0, 16333883.2467535, 5186551.90524477, 6631443.416368009)","[0.8963267014007401, 0.06969822074162338, 0.000998001996003992, 0.25, 0.6244796782189795, 1.0, 0.0, 0.0, 1.0]"
91,"[0.8963267014007401, 0.06969822074162338, 0.000998001996003992, 0.25, 0.6244796782189795, 1.0, 0.0, 0.0, 1.0]",15,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 16432883.2467535, 5186551.90524477, 6631443.416368009)","[0.9296134419672167, 0.01121497350164818, 0.029998059996119993, 0.125, 0.6745241101912914, 1.0, 0.0, 1.0, 0.0]"
92,"[0.9296134419672167, 0.01121497350164818, 0.029998059996119993, 0.125, 0.6745241101912914, 1.0, 0.0, 1.0, 0.0]",45,0.24151209969862836,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.1057628454003337, -1.0, 17044068.116773505, 5186551.90524477, 6631443.416368009)","[0.07991769821780048, 0.09178742340100907, 0.000398000796001592, 0.25, 0.6113839390112719, 0.0, 1.0, 0.0, 1.0]"
93,"[0.07991769821780048, 0.09178742340100907, 0.000398000796001592, 0.25, 0.6113839390112719, 0.0, 1.0, 0.0, 1.0]",47,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 200000.0, -0.1057628454003337, 1.0, 1442625.2040044991, 5186551.90524477, 6631443.416368009)","[0.07991769821780048, 0.0919692146421576, 0.000118000236000472, 0.25, 0.5220522894158366, 0.0, 1.0, 0.0, 1.0]"
94,"[0.07991769821780048, 0.0919692146421576, 0.000118000236000472, 0.25, 0.5220522894158366, 0.0, 1.0, 0.0, 1.0]",154,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 60000.0, -0.1057628454003337, 1.0, 1442625.2040044991, 5186551.90524477, 6631443.416368009)","[0.9397085439219429, 0.02308344527006017, 0.4499988999978, 0.5, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]"
95,"[0.9397085439219429, 0.02308344527006017, 0.4499988999978, 0.5, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]",43,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 225000000.0, -0.1057628454003337, -1.0, 17229426.4147335, 5186551.90524477, 6631443.416368009)","[0.9397085844966083, 0.046628484817278784, 4.8001196002392e-05, 0.25, 0.6534773864646182, 1.0, 0.0, 1.0, 0.0]"
96,"[0.9397085844966083, 0.046628484817278784, 4.8001196002392e-05, 0.25, 0.6534773864646182, 1.0, 0.0, 1.0, 0.0]",105,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 25000.55, -0.1057628454003337, -1.0, 17229427.159733497, 5186551.90524477, 6631443.416368009)","[0.9397099866072797, 0.046628484817278784, 4.7998995997992e-05, 0.25, 0.6558159113231373, 1.0, 0.0, 1.0, 0.0]"
97,"[0.9397099866072797, 0.046628484817278784, 4.7998995997992e-05, 0.25, 0.6558159113231373, 1.0, 0.0, 1.0, 0.0]",85,0.11618843628230666,"(674622.160635952, 2194227.8587135216, 24999.45, -0.1057628454003337, -1.0, 17229452.904183503, 5186551.90524477, 6631443.416368009)","[0.9398782626161414, 0.046628484817278784, 0.000398000796001592, 0.25, 0.6558159113231373, 1.0, 0.0, 0.0, 1.0]"
98,"[0.9398782626161414, 0.046628484817278784, 0.000398000796001592, 0.25, 0.6558159113231373, 1.0, 0.0, 0.0, 1.0]",104,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 200000.0, -0.1057628454003337, 1.0, 17232542.6555035, 5186551.90524477, 6631443.416368009)","[0.9398600670979715, 0.04617785211834353, 0.005368010736021472, 0.25, 0.6637668958421028, 1.0, 0.0, 1.0, 0.0]"
99,"[0.9398600670979715, 0.04617785211834353, 0.005368010736021472, 0.25, 0.6637668958421028, 1.0, 0.0, 1.0, 0.0]",57,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 2685000.0, -0.1057628454003337, -1.0, 17232208.5637535, 5186551.90524477, 6631443.416368009)","[0.939860026523306, 0.046203414229640034, 0.18287836575673153, 0.25, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]"
100,"[0.939860026523306, 0.046203414229640034, 0.18287836575673153, 0.25, 0.675459520134699, 1.0, 0.0, 1.0, 0.0]",71,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 91440000.0, -0.1057628454003337, -1.0, 17232207.818753503, 5186551.90524477, 6631443.416368009)","[0.956409461411346, 0.1055807465407598, 0.021175751671503342, 0.125, 0.7208269023899723, 1.0, 0.0, 1.0, 0.0]"
101,"[0.956409461411346, 0.1055807465407598, 0.021175751671503342, 0.125, 0.7208269023899723, 1.0, 0.0, 1.0, 0.0]",9,0.12686490451726956,"(674622.160635952, 2194227.8587135216, 10588854.66, -0.1057628454003337, -1.0, 17536075.4861435, 5186551.90524477, 6631443.416368009)","[0.9619717813368994, 0.1055807465407598, 0.003118006236012472, 0.25, 0.7203591974182685, 1.0, 0.0, 0.0, 1.0]"
102,"[0.9619717813368994, 0.1055807465407598, 0.003118006236012472, 0.25, 0.7203591974182685, 1.0, 0.0, 0.0, 1.0]",15,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 1560000.0, -0.1057628454003337, 1.0, 17638206.4164435, 5186551.90524477, 6631443.416368009)","[0.08551083514650493, 0.26052102732793325, 0.005998011996023992, 0.125, 0.6296244329077219, 0.0, 1.0, 1.0, 0.0]"
103,"[0.08551083514650493, 0.26052102732793325, 0.005998011996023992, 0.125, 0.6296244329077219, 0.0, 1.0, 1.0, 0.0]",54,0.26216681367833644,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, -1.0, 1545321.9718044996, 5186551.90524477, 6631443.416368009)","[0.08577526969041123, 0.24595104660120012, 0.010898021796043593, 0.0, 0.6095131191244563, 0.0, 1.0, 1.0, 0.0]"
104,"[0.08577526969041123, 0.24595104660120012, 0.010898021796043593, 0.0, 0.6095131191244563, 0.0, 1.0, 1.0, 0.0]",99,0.3392366695818009,"(674622.160635952, 2194227.8587135216, 5450000.0, -0.1057628454003337, -1.0, 1550177.310284499, 5186551.90524477, 6631443.416368009)","[0.09218894517872504, 0.33893960531848066, 0.000998001996003992, 0.625, 0.6455264019456527, 0.0, 1.0, 0.0, 1.0]"
105,"[0.09218894517872504, 0.33893960531848066, 0.000998001996003992, 0.625, 0.6455264019456527, 0.0, 1.0, 0.0, 1.0]",80,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 500000.0, -0.1057628454003337, 1.0, 1667940.1597845, 5186551.90524477, 6631443.416368009)","[0.09218894517872504, 0.3377254022935811, 0.000848001696003392, 0.25, 0.6618960759552875, 0.0, 1.0, 0.0, 1.0]"
106,"[0.09218894517872504, 0.3377254022935811, 0.000848001696003392, 0.25, 0.6618960759552875, 0.0, 1.0, 0.0, 1.0]",33,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 425000.0, -0.1057628454003337, 1.0, 1667940.1597845, 5186551.90524477, 6631443.416368009)","[0.9564027644326227, 0.15299323828090067, 0.03699807399614799, 0.25, 0.70352181843693, 1.0, 0.0, 1.0, 0.0]"
107,"[0.9564027644326227, 0.15299323828090067, 0.03699807399614799, 0.25, 0.70352181843693, 1.0, 0.0, 1.0, 0.0]",24,0.19331069423891492,"(674622.160635952, 2194227.8587135216, 18500000.0, -0.1057628454003337, -1.0, 17535952.5215035, 5186551.90524477, 6631443.416368009)","[0.09204463955928112, 0.3934439089938291, 0.01599803199606399, 0.25, 0.7456152658902764, 0.0, 1.0, 0.0, 1.0]"
108,"[0.09204463955928112, 0.3934439089938291, 0.01599803199606399, 0.25, 0.7456152658902764, 0.0, 1.0, 0.0, 1.0]",95,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 8000000.0, -0.1057628454003337, 1.0, 1665290.5338444998, 5186551.90524477, 6631443.416368009)","[0.09204463955928112, 0.3752916737284999, 0.01999803999607999, 0.125, 0.6955708339179645, 0.0, 1.0, 0.0, 1.0]"
109,"[0.09204463955928112, 0.3752916737284999, 0.01999803999607999, 0.125, 0.6955708339179645, 0.0, 1.0, 0.0, 1.0]",130,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 10000000.0, -0.1057628454003337, 1.0, 1665290.5338444998, 5186551.90524477, 6631443.416368009)","[0.09204464970294753, 0.09069222660849818, 0.005998011996023992, 0.5, 0.6179318086151256, 0.0, 1.0, 0.0, 1.0]"
110,"[0.09204464970294753, 0.09069222660849818, 0.005998011996023992, 0.5, 0.6179318086151256, 0.0, 1.0, 0.0, 1.0]",44,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 3000000.0, -0.1057628454003337, 1.0, 1665290.7200945, 5186551.90524477, 6631443.416368009)","[0.9587565172760227, 0.0219319425209276, 0.0046679751159502325, 0.25, 0.660025256068472, 1.0, 0.0, 1.0, 0.0]"
111,"[0.9587565172760227, 0.0219319425209276, 0.0046679751159502325, 0.25, 0.660025256068472, 1.0, 0.0, 1.0, 0.0]",32,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 2334982.89, -0.1057628454003337, -1.0, 17579170.274313502, 5186551.90524477, 6631443.416368009)","[0.08982132141587655, 0.09069222660849818, 0.1999983999968, 0.25, 0.6296244329077219, 0.0, 1.0, 0.0, 1.0]"
112,"[0.08982132141587655, 0.09069222660849818, 0.1999983999968, 0.25, 0.6296244329077219, 0.0, 1.0, 0.0, 1.0]",2,0.18881684884819286,"(674622.160635952, 2194227.8587135216, 100000000.0, -0.1057628454003337, 1.0, 1624467.7200945, 5186551.90524477, 6631443.416368009)","[0.08982132141587655, 0.1784134722211012, 0.0688981377962756, 0.125, 0.6558159113231373, 0.0, 1.0, 0.0, 1.0]"
113,"[0.08982132141587655, 0.1784134722211012, 0.0688981377962756, 0.125, 0.6558159113231373, 0.0, 1.0, 0.0, 1.0]",35,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 34450000.0, -0.1057628454003337, 1.0, 1624467.7200945, 5186551.90524477, 6631443.416368009)","[0.9373797908303438, 0.09251814471570971, 0.1999983999968, 0.25, 0.6838782096253683, 1.0, 0.0, 0.0, 1.0]"
114,"[0.9373797908303438, 0.09251814471570971, 0.1999983999968, 0.25, 0.6838782096253683, 1.0, 0.0, 0.0, 1.0]",23,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 100000000.0, -0.1057628454003337, 1.0, 17186667.6876435, 5186551.90524477, 6631443.416368009)","[0.08982132141587655, 0.09070915942055538, 0.049998099996199995, 0.25, 0.6385108273700949, 0.0, 1.0, 0.0, 1.0]"
115,"[0.08982132141587655, 0.09070915942055538, 0.049998099996199995, 0.25, 0.6385108273700949, 0.0, 1.0, 0.0, 1.0]",62,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.1057628454003337, 1.0, 1624467.7200945, 5186551.90524477, 6631443.416368009)","[0.08982132141587655, 0.13523847500522607, 0.029998059996119993, 0.25, 0.6777980449932182, 0.0, 1.0, 0.0, 1.0]"
116,"[0.08982132141587655, 0.13523847500522607, 0.029998059996119993, 0.25, 0.6777980449932182, 0.0, 1.0, 0.0, 1.0]",44,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.1057628454003337, 1.0, 1624467.7200945, 5186551.90524477, 6631443.416368009)","[0.9371130537591263, 0.045490295945962086, 0.000598001196002392, 0.125, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]"
117,"[0.9371130537591263, 0.045490295945962086, 0.000598001196002392, 0.125, 0.6712501753893644, 1.0, 0.0, 0.0, 1.0]",30,0.25715076500769896,"(674622.160635952, 2194227.8587135216, 300000.0, -0.1057628454003337, 1.0, 17181770.0719735, 5186551.90524477, 6631443.416368009)","[0.08964706580253941, 0.24535343598136367, 0.000378000756001512, 0.0, 0.616996398671718, 0.0, 1.0, 1.0, 0.0]"
