,State,State_index,Action,Reward,Next_State
2363,"[3, 1, 0, 2, 0, 1]",841,26,0.1887339866575029,937
2364,"[3, 2, 2, 2, 0, 1]",937,21,0.013111147411697596,773
2365,"[3, 0, 0, 1, 0, 1]",773,16,0.1292506461654731,859
2366,"[3, 1, 1, 2, 1, 1]",859,26,0.6816755412480104,306
2367,"[1, 0, 3, 0, 1, 0]",306,47,1.0,310
2368,"[1, 0, 3, 1, 1, 0]",310,35,1.0,292
2369,"[1, 0, 2, 1, 0, 0]",292,81,0.6043449291784612,316
2370,"[1, 0, 3, 3, 0, 0]",316,103,0.9054999248457188,861
2371,"[3, 1, 1, 3, 0, 1]",861,35,0.27095083422638144,801
2372,"[3, 0, 2, 0, 0, 1]",801,36,1.0,310
2373,"[1, 0, 3, 1, 1, 0]",310,6,1.0,314
2374,"[1, 0, 3, 2, 1, 0]",314,57,1.0,813
2375,"[3, 0, 2, 3, 0, 1]",813,74,0.15697553723204674,899
2376,"[3, 2, 0, 0, 1, 1]",899,32,0.2672234227916868,857
2377,"[3, 1, 1, 2, 0, 1]",857,60,0.44346837501343833,50
2378,"[0, 0, 3, 0, 1, 0]",50,12,1.0,300
2379,"[1, 0, 2, 3, 0, 0]",300,18,0.5311789407415713,813
2380,"[3, 0, 2, 3, 0, 1]",813,58,0.6620262536801054,809
2381,"[3, 0, 2, 2, 0, 1]",809,68,0.21937600318355405,857
2382,"[3, 1, 1, 2, 0, 1]",857,56,0.2492958581907938,314
2383,"[1, 0, 3, 2, 1, 0]",314,23,0.37784271004905495,354
2384,"[1, 1, 2, 0, 1, 0]",354,30,0.7458610518283066,923
2385,"[3, 2, 1, 2, 1, 1]",923,17,0.26229859670589367,861
2386,"[3, 1, 1, 3, 0, 1]",861,52,0.2826092560043095,861
2387,"[3, 1, 1, 3, 0, 1]",861,47,1.0,861
2388,"[3, 1, 1, 3, 0, 1]",861,36,0.2663578682540854,296
2389,"[1, 0, 2, 2, 0, 0]",296,62,1.0,985
2390,"[3, 3, 1, 2, 0, 1]",985,17,0.26553346785609694,296
2391,"[1, 0, 2, 2, 0, 0]",296,35,0.27775098879336707,308
2392,"[1, 0, 3, 1, 0, 0]",308,15,1.0,370
2393,"[1, 1, 3, 0, 1, 0]",370,51,0.22536309291687118,298
2394,"[1, 0, 2, 2, 1, 0]",298,44,0.4127786945655333,306
2395,"[1, 0, 3, 0, 1, 0]",306,24,0.4976832312848228,306
2396,"[1, 0, 3, 0, 1, 0]",306,24,0.2311502571216756,306
2397,"[1, 0, 3, 0, 1, 0]",306,26,0.3532168515584319,306
2398,"[1, 0, 3, 0, 1, 0]",306,24,0.4976832312848228,306
2399,"[1, 0, 3, 0, 1, 0]",306,24,0.2311502571216756,835
2400,"[3, 1, 0, 0, 1, 1]",835,36,0.261729205633162,290
2401,"[1, 0, 2, 0, 1, 0]",290,41,1.0,290
2402,"[1, 0, 2, 0, 1, 0]",290,41,0.3721125766259296,851
2403,"[3, 1, 1, 0, 1, 1]",851,47,0.2982008932290143,839
2404,"[3, 1, 0, 1, 1, 1]",839,26,0.2583146548549214,845
2405,"[3, 1, 0, 3, 0, 1]",845,12,0.19393717163069119,813
2406,"[3, 0, 2, 3, 0, 1]",813,65,0.12699287623441954,837
2407,"[3, 1, 0, 1, 0, 1]",837,45,0.29670218510084745,803
2408,"[3, 0, 2, 0, 1, 1]",803,26,0.2760595924196006,987
2409,"[3, 3, 1, 2, 1, 1]",987,42,0.2596688376435301,366
2410,"[1, 1, 2, 3, 1, 0]",366,39,0.0,815
2411,"[3, 0, 2, 3, 1, 1]",815,5,0.25124175644147606,855
2412,"[3, 1, 1, 1, 1, 1]",855,20,0.25715076500769896,374
2413,"[1, 1, 3, 1, 1, 0]",374,50,1.0,310
2414,"[1, 0, 3, 1, 1, 0]",310,14,0.7296696067284315,318
2415,"[1, 0, 3, 3, 1, 0]",318,77,1.0,294
2416,"[1, 0, 2, 1, 1, 0]",294,26,0.6651165029427005,907
2417,"[3, 2, 0, 2, 1, 1]",907,23,0.25715076500769896,773
2418,"[3, 0, 0, 1, 0, 1]",773,24,0.17884857798416395,769
2419,"[3, 0, 0, 0, 0, 1]",769,15,0.11646780408378284,777
2420,"[3, 0, 0, 2, 0, 1]",777,15,0.13223534052749122,781
2421,"[3, 0, 0, 3, 0, 1]",781,23,0.2686984746520532,779
2422,"[3, 0, 0, 2, 1, 1]",779,26,0.13777429229625834,839
2423,"[3, 1, 0, 1, 1, 1]",839,26,0.25715076500769896,789
2424,"[3, 0, 1, 1, 0, 1]",789,26,0.16861452012065273,813
2425,"[3, 0, 2, 3, 0, 1]",813,56,0.5497076947812466,300
2426,"[1, 0, 2, 3, 0, 0]",300,36,0.46260462231391736,905
2427,"[3, 2, 0, 2, 0, 1]",905,17,0.15582862486710933,781
2428,"[3, 0, 0, 3, 0, 1]",781,29,0.294324074376176,837
2429,"[3, 1, 0, 1, 0, 1]",837,26,0.18225686241110364,54
2430,"[0, 0, 3, 1, 1, 0]",54,15,0.8001551383236861,791
2431,"[3, 0, 1, 1, 1, 1]",791,57,0.2835687563437382,877
2432,"[3, 1, 2, 3, 0, 1]",877,51,0.24661034503276427,787
2433,"[3, 0, 1, 0, 1, 1]",787,5,0.11539196012987941,813
2434,"[3, 0, 2, 3, 0, 1]",813,69,0.34287537031644566,813
2435,"[3, 0, 2, 3, 0, 1]",813,65,0.5653940479724237,56
2436,"[0, 0, 3, 2, 0, 0]",56,18,0.2948271140971821,779
2437,"[3, 0, 0, 2, 1, 1]",779,15,0.25715076500769896,44
2438,"[0, 0, 2, 3, 0, 0]",44,71,0.38084915008138726,793
2439,"[3, 0, 1, 2, 0, 1]",793,32,0.20767367489515212,797
2440,"[3, 0, 1, 3, 0, 1]",797,60,0.29346688520901304,857
2441,"[3, 1, 1, 2, 0, 1]",857,16,0.18125360408922622,837
2442,"[3, 1, 0, 1, 0, 1]",837,15,0.12059401301850736,112
2443,"[0, 1, 3, 0, 0, 0]",112,14,1.0,48
2444,"[0, 0, 3, 0, 0, 0]",48,26,0.20801109046437807,48
2445,"[0, 0, 3, 0, 0, 0]",48,29,0.28197032537547484,48
2446,"[0, 0, 3, 0, 0, 0]",48,27,0.0,801
2447,"[3, 0, 2, 0, 0, 1]",801,65,0.35128052431181267,60
2448,"[0, 0, 3, 3, 0, 0]",60,24,1.0,1005
2449,"[3, 3, 2, 3, 0, 1]",1005,32,0.2830580351795179,857
2450,"[3, 1, 1, 2, 0, 1]",857,39,0.18937873175070946,771
2451,"[3, 0, 0, 0, 1, 1]",771,16,0.11741680059399773,118
2452,"[0, 1, 3, 1, 1, 0]",118,50,0.3974197258262018,857
2453,"[3, 1, 1, 2, 0, 1]",857,47,0.26140290738884037,797
2454,"[3, 0, 1, 3, 0, 1]",797,30,0.2615198652814992,843
2455,"[3, 1, 0, 2, 1, 1]",843,13,0.2597454877125771,793
2456,"[3, 0, 1, 2, 0, 1]",793,47,0.21300074028794214,34
2457,"[0, 0, 2, 0, 1, 0]",34,14,0.17020190010779027,54
2458,"[0, 0, 3, 1, 1, 0]",54,54,0.37753267353834846,124
2459,"[0, 1, 3, 3, 0, 0]",124,30,0.17325963624416132,797
2460,"[3, 0, 1, 3, 0, 1]",797,62,0.20407335855963063,805
2461,"[3, 0, 2, 1, 0, 1]",805,68,0.2530026677653068,791
2462,"[3, 0, 1, 1, 1, 1]",791,47,0.2924811292011275,124
2463,"[0, 1, 3, 3, 0, 0]",124,51,0.39235829598614735,60
2464,"[0, 0, 3, 3, 0, 0]",60,58,0.3403152025539596,34
2465,"[0, 0, 2, 0, 1, 0]",34,14,0.4129062060402048,44
2466,"[0, 0, 2, 3, 0, 0]",44,60,0.3502711429873033,813
2467,"[3, 0, 2, 3, 0, 1]",813,71,0.7363184643847104,56
2468,"[0, 0, 3, 2, 0, 0]",56,21,0.21414668550661473,32
2469,"[0, 0, 2, 0, 0, 0]",32,17,0.12674325583497778,771
2470,"[3, 0, 0, 0, 1, 1]",771,15,0.26879463813666415,50
2471,"[0, 0, 3, 0, 1, 0]",50,62,0.3197183064725513,679
2472,"[2, 2, 2, 1, 1, 1]",679,20,0.1796841725881546,521
2473,"[2, 0, 0, 2, 0, 1]",521,9,0.2774984480758851,729
2474,"[2, 3, 1, 2, 0, 1]",729,30,0.3026375492885666,577
2475,"[2, 1, 0, 0, 0, 1]",577,15,0.2806151251679007,579
2476,"[2, 1, 0, 0, 1, 1]",579,26,0.15008252193998503,775
2477,"[3, 0, 0, 1, 1, 1]",775,26,0.27171849357620936,903
2478,"[3, 2, 0, 1, 1, 1]",903,21,0.27190630065517085,775
2479,"[3, 0, 0, 1, 1, 1]",775,36,0.24508023443432267,979
2480,"[3, 3, 1, 0, 1, 1]",979,66,0.2947704530907068,1005
2481,"[3, 3, 2, 3, 0, 1]",1005,54,0.26755459054045627,108
2482,"[0, 1, 2, 3, 0, 0]",108,60,0.31220464435997497,931
2483,"[3, 2, 2, 0, 1, 1]",931,37,0.26755459054045627,839
2484,"[3, 1, 0, 1, 1, 1]",839,26,0.2673430974784447,62
2485,"[0, 0, 3, 3, 1, 0]",62,51,0.30313663097655985,835
2486,"[3, 1, 0, 0, 1, 1]",835,26,0.25715076500769896,875
2487,"[3, 1, 2, 2, 1, 1]",875,26,0.13777429229625834,845
2488,"[3, 1, 0, 3, 0, 1]",845,12,0.24723488820692163,867
2489,"[3, 1, 2, 0, 1, 1]",867,58,0.0,941
2490,"[3, 2, 2, 3, 0, 1]",941,33,0.27870012739137723,875
2491,"[3, 1, 2, 2, 1, 1]",875,47,0.25715076500769896,170
2492,"[0, 2, 2, 2, 1, 0]",170,23,0.28383210186472496,925
2493,"[3, 2, 1, 3, 0, 1]",925,26,0.5775283609096137,933
2494,"[3, 2, 2, 1, 0, 1]",933,48,0.2380645123346866,178
2495,"[0, 2, 3, 0, 1, 0]",178,44,0.2377177379381302,44
2496,"[0, 0, 2, 3, 0, 0]",44,92,0.15679112106352094,168
2497,"[0, 2, 2, 2, 0, 0]",168,35,1.0,56
2498,"[0, 0, 3, 2, 0, 0]",56,50,0.018825834775106867,925
2499,"[3, 2, 1, 3, 0, 1]",925,44,0.2686357001594012,160
2500,"[0, 2, 2, 0, 0, 0]",160,15,0.2517767761943029,919
2501,"[3, 2, 1, 1, 1, 1]",919,47,0.13226059311155064,915
2502,"[3, 2, 1, 0, 1, 1]",915,29,0.7081365918651726,915
2503,"[3, 2, 1, 0, 1, 1]",915,23,0.21036309487290897,921
2504,"[3, 2, 1, 2, 0, 1]",921,16,0.0,781
2505,"[3, 0, 0, 3, 0, 1]",781,42,0.2610462562777165,841
2506,"[3, 1, 0, 2, 0, 1]",841,36,0.2610462562777165,925
2507,"[3, 2, 1, 3, 0, 1]",925,59,0.07312496475730766,861
2508,"[3, 1, 1, 3, 0, 1]",861,38,0.33252155346583534,224
2509,"[0, 3, 2, 0, 0, 0]",224,47,0.0,190
2510,"[0, 2, 3, 3, 1, 0]",190,24,0.8393201529989276,188
2511,"[0, 2, 3, 3, 0, 0]",188,36,0.0,124
2512,"[0, 1, 3, 3, 0, 0]",124,21,0.0,172
2513,"[0, 2, 2, 3, 0, 0]",172,33,0.11264183488170466,168
2514,"[0, 2, 2, 2, 0, 0]",168,27,0.2977165944683921,120
2515,"[0, 1, 3, 2, 0, 0]",120,38,0.299903065603937,244
2516,"[0, 3, 3, 1, 0, 0]",244,57,0.17157118211454667,188
2517,"[0, 2, 3, 3, 0, 0]",188,51,0.3751590684152563,108
2518,"[0, 1, 2, 3, 0, 0]",108,29,0.738096283570745,252
2519,"[0, 3, 3, 3, 0, 0]",252,33,0.3721125766259296,585
2520,"[2, 1, 0, 2, 0, 1]",585,16,0.16306466386289012,733
2521,"[2, 3, 1, 3, 0, 1]",733,42,0.2483376004095016,609
2522,"[2, 1, 2, 0, 0, 1]",609,17,0.40065389423592945,224
2523,"[0, 3, 2, 0, 0, 0]",224,12,0.12568057836113775,168
2524,"[0, 2, 2, 2, 0, 0]",168,41,0.2946965288294661,651
2525,"[2, 2, 0, 2, 1, 1]",651,1,0.12801615192240007,162
2526,"[0, 2, 2, 0, 1, 0]",162,26,0.17587403725710016,647
2527,"[2, 2, 0, 1, 1, 1]",647,36,0.2724333347305716,739
2528,"[2, 3, 2, 0, 1, 1]",739,36,0.32883867320406,541
2529,"[2, 0, 1, 3, 0, 1]",541,3,0.1272739742640098,605
2530,"[2, 1, 1, 3, 0, 1]",605,57,0.3478596767660883,617
2531,"[2, 1, 2, 2, 0, 1]",617,32,0.2634966146585939,713
2532,"[2, 3, 0, 2, 0, 1]",713,26,0.273066705910869,577
2533,"[2, 1, 0, 0, 0, 1]",577,9,0.14534578924536193,659
2534,"[2, 2, 1, 0, 1, 1]",659,26,0.2759414448824242,729
2535,"[2, 3, 1, 2, 0, 1]",729,47,0.29442854434471116,172
2536,"[0, 2, 2, 3, 0, 0]",172,30,0.5086534605689674,525
2537,"[2, 0, 0, 3, 0, 1]",525,31,0.27934833876540155,583
2538,"[2, 1, 0, 1, 1, 1]",583,21,0.2798741985864939,172
2539,"[0, 2, 2, 3, 0, 0]",172,33,0.3830145837070287,178
2540,"[0, 2, 3, 0, 1, 0]",178,26,0.3591778114791265,665
2541,"[2, 2, 1, 2, 0, 1]",665,36,0.25638757402002604,653
2542,"[2, 2, 0, 3, 0, 1]",653,12,0.2876482550722807,653
2543,"[2, 2, 0, 3, 0, 1]",653,12,0.2784607712346872,252
2544,"[0, 3, 3, 3, 0, 0]",252,29,1.0,589
2545,"[2, 1, 0, 3, 0, 1]",589,27,0.27934833876540155,252
2546,"[0, 3, 3, 3, 0, 0]",252,47,0.051635084207909486,118
2547,"[0, 1, 3, 1, 1, 0]",118,36,0.24628442199416084,166
2548,"[0, 2, 2, 1, 1, 0]",166,16,0.15561098032957554,246
2549,"[0, 3, 3, 1, 1, 0]",246,15,0.0,188
2550,"[0, 2, 3, 3, 0, 0]",188,14,0.08076697037671493,50
2551,"[0, 0, 3, 0, 1, 0]",50,47,0.43766130534724196,551
2552,"[2, 0, 2, 1, 1, 1]",551,26,1.0,651
2553,"[2, 2, 0, 2, 1, 1]",651,26,0.32045912491511497,525
2554,"[2, 0, 0, 3, 0, 1]",525,30,0.28444563094463227,743
2555,"[2, 3, 2, 1, 1, 1]",743,18,1.0,671
2556,"[2, 2, 1, 3, 1, 1]",671,10,0.2911062659333803,687
2557,"[2, 2, 2, 3, 1, 1]",687,6,0.6705922662493239,252
2558,"[0, 3, 3, 3, 0, 0]",252,65,0.34144354010963096,747
2559,"[2, 3, 2, 2, 1, 1]",747,21,0.292772169125998,234
2560,"[0, 3, 2, 2, 1, 0]",234,9,0.0,589
2561,"[2, 1, 0, 3, 0, 1]",589,12,0.30059306810650493,621
2562,"[2, 1, 2, 3, 0, 1]",621,69,1.0,36
2563,"[0, 0, 2, 1, 0, 0]",36,32,1.0,729
2564,"[2, 3, 1, 2, 0, 1]",729,16,0.2928190996763346,747
2565,"[2, 3, 2, 2, 1, 1]",747,36,0.29159948917776657,583
2566,"[2, 1, 0, 1, 1, 1]",583,26,0.29159948917776657,651
2567,"[2, 2, 0, 2, 1, 1]",651,26,0.29159948917776657,246
2568,"[0, 3, 3, 1, 1, 0]",246,54,0.0,727
2569,"[2, 3, 1, 1, 1, 1]",727,26,0.2916551555764106,525
2570,"[2, 0, 0, 3, 0, 1]",525,40,0.5154614333235132,108
2571,"[0, 1, 2, 3, 0, 0]",108,54,1.0,50
2572,"[0, 0, 3, 0, 1, 0]",50,10,1.0,38
2573,"[0, 0, 2, 1, 1, 0]",38,11,0.8901053790564117,172
2574,"[0, 2, 2, 3, 0, 0]",172,59,1.0,529
2575,"[2, 0, 1, 0, 0, 1]",529,26,0.2368537351688616,605
2576,"[2, 1, 1, 3, 0, 1]",605,44,0.2918983700699033,250
2577,"[0, 3, 3, 2, 1, 0]",250,36,0.23764376190317169,44
2578,"[0, 0, 2, 3, 0, 0]",44,51,1.0,731
2579,"[2, 3, 1, 2, 1, 1]",731,5,0.15114038775064534,34
2580,"[0, 0, 2, 0, 1, 0]",34,53,0.27869759546125283,585
2581,"[2, 1, 0, 2, 0, 1]",585,26,0.19445045724217025,100
2582,"[0, 1, 2, 1, 0, 0]",100,26,1.0,643
2583,"[2, 2, 0, 0, 1, 1]",643,20,0.1780965033421561,733
2584,"[2, 3, 1, 3, 0, 1]",733,35,0.23189266673806103,533
2585,"[2, 0, 1, 1, 0, 1]",533,110,0.29227882421456736,553
2586,"[2, 0, 2, 2, 0, 1]",553,26,0.0,525
2587,"[2, 0, 0, 3, 0, 1]",525,35,0.3101402446656222,531
2588,"[2, 0, 1, 0, 1, 1]",531,44,0.5304496795853771,731
2589,"[2, 3, 1, 2, 1, 1]",731,14,0.16358165646829628,603
2590,"[2, 1, 1, 2, 1, 1]",603,26,0.2897837051374964,513
2591,"[2, 0, 0, 0, 0, 1]",513,142,0.8726742885551466,591
2592,"[2, 1, 0, 3, 1, 1]",591,21,0.2947986603235244,172
2593,"[0, 2, 2, 3, 0, 0]",172,29,0.7916236764020951,583
2594,"[2, 1, 0, 1, 1, 1]",583,23,0.2821295150760156,681
2595,"[2, 2, 2, 2, 0, 1]",681,36,0.02489588083241742,617
2596,"[2, 1, 2, 2, 0, 1]",617,36,1.0,743
2597,"[2, 3, 2, 1, 1, 1]",743,21,0.14519642726027537,56
2598,"[0, 0, 3, 2, 0, 0]",56,14,1.0,585
2599,"[2, 1, 0, 2, 0, 1]",585,31,0.2821803493851567,653
2600,"[2, 2, 0, 3, 0, 1]",653,12,0.2941807521434992,585
2601,"[2, 1, 0, 2, 0, 1]",585,26,0.22235689851297424,537
2602,"[2, 0, 1, 2, 0, 1]",537,57,0.2725793258444135,845
2603,"[3, 1, 0, 3, 0, 1]",845,20,0.19015996816034295,1003
2604,"[3, 3, 2, 2, 1, 1]",1003,20,0.27203355890932046,589
2605,"[2, 1, 0, 3, 0, 1]",589,33,0.4529778964924266,549
2606,"[2, 0, 2, 1, 0, 1]",549,36,0.27386553289271093,56
2607,"[0, 0, 3, 2, 0, 0]",56,20,1.0,116
2608,"[0, 1, 3, 1, 0, 0]",116,36,1.0,727
2609,"[2, 3, 1, 1, 1, 1]",727,21,0.1376366886329573,541
2610,"[2, 0, 1, 3, 0, 1]",541,21,0.168677473138963,681
2611,"[2, 2, 2, 2, 0, 1]",681,33,0.3541257644066096,845
2612,"[3, 1, 0, 3, 0, 1]",845,25,0.27964105152614593,777
2613,"[3, 0, 0, 2, 0, 1]",777,99,0.22158194827373784,841
2614,"[3, 1, 0, 2, 0, 1]",841,33,0.0,44
2615,"[0, 0, 2, 3, 0, 0]",44,32,0.5967323849777705,925
2616,"[3, 2, 1, 3, 0, 1]",925,37,0.4688475764695191,987
2617,"[3, 3, 1, 2, 1, 1]",987,14,0.15872222875186448,867
2618,"[3, 1, 2, 0, 1, 1]",867,36,0.05143452947013128,162
2619,"[0, 2, 2, 0, 1, 0]",162,47,0.0,839
2620,"[3, 1, 0, 1, 1, 1]",839,15,0.2708127358997952,250
2621,"[0, 3, 3, 2, 1, 0]",250,29,0.956836390812695,983
2622,"[3, 3, 1, 1, 1, 1]",983,21,0.27081265839495733,915
2623,"[3, 2, 1, 0, 1, 1]",915,48,0.5540414471341999,96
2624,"[0, 1, 2, 0, 0, 0]",96,32,0.33942676894743373,769
2625,"[3, 0, 0, 0, 0, 1]",769,16,0.18857164924985834,987
2626,"[3, 3, 1, 2, 1, 1]",987,21,0.2713887181730958,186
2627,"[0, 2, 3, 2, 1, 0]",186,45,0.5099652325067869,903
2628,"[3, 2, 0, 1, 1, 1]",903,16,0.2672850514582111,112
2629,"[0, 1, 3, 0, 0, 0]",112,68,0.6736718982305002,48
2630,"[0, 0, 3, 0, 0, 0]",48,36,0.31918540762782605,48
2631,"[0, 0, 3, 0, 0, 0]",48,17,0.7047997924594175,845
2632,"[3, 1, 0, 3, 0, 1]",845,38,0.2677790510474966,224
2633,"[0, 3, 2, 0, 0, 0]",224,9,0.5903588274601939,807
2634,"[3, 0, 2, 1, 1, 1]",807,26,0.26199991042546883,224
2635,"[0, 3, 2, 0, 0, 0]",224,26,0.8869422330000188,190
2636,"[0, 2, 3, 3, 1, 0]",190,30,0.36510861818866197,62
2637,"[0, 0, 3, 3, 1, 0]",62,59,1.0,671
2638,"[2, 2, 1, 3, 1, 1]",671,50,0.341714613227376,104
2639,"[0, 1, 2, 2, 0, 0]",104,47,1.0,230
2640,"[0, 3, 2, 1, 1, 0]",230,50,0.31219544996941706,182
2641,"[0, 2, 3, 1, 1, 0]",182,47,0.3721125766259296,533
2642,"[2, 0, 1, 1, 0, 1]",533,57,0.2782557742281524,178
2643,"[0, 2, 3, 0, 1, 0]",178,25,0.5808207001955479,803
2644,"[3, 0, 2, 0, 1, 1]",803,8,0.3904497750865125,244
2645,"[0, 3, 3, 1, 0, 0]",244,36,0.3730619191148263,152
2646,"[0, 2, 1, 2, 0, 0]",152,33,0.4389417274980484,104
2647,"[0, 1, 2, 2, 0, 0]",104,68,0.23448842906786643,803
2648,"[3, 0, 2, 0, 1, 1]",803,21,0.13126069938140889,807
2649,"[3, 0, 2, 1, 1, 1]",807,21,0.1347734985769936,835
2650,"[3, 1, 0, 0, 1, 1]",835,20,0.27067078175732806,781
2651,"[3, 0, 0, 3, 0, 1]",781,53,0.7540777328477761,184
2652,"[0, 2, 3, 2, 0, 0]",184,27,0.3721125766259296,98
2653,"[0, 1, 2, 0, 1, 0]",98,47,0.456563758082023,56
2654,"[0, 0, 3, 2, 0, 0]",56,6,0.24051923419679147,845
2655,"[3, 1, 0, 3, 0, 1]",845,24,0.5305265915158205,248
2656,"[0, 3, 3, 2, 0, 0]",248,20,0.3740581206362799,835
2657,"[3, 1, 0, 0, 1, 1]",835,16,0.2591502562867657,160
2658,"[0, 2, 2, 0, 0, 0]",160,26,0.36898475509050394,48
2659,"[0, 0, 3, 0, 0, 0]",48,25,0.35484919977868046,248
2660,"[0, 3, 3, 2, 0, 0]",248,18,0.5300793340937191,909
2661,"[3, 2, 0, 3, 0, 1]",909,26,0.913397777540594,903
2662,"[3, 2, 0, 1, 1, 1]",903,24,0.2565954728276509,116
2663,"[0, 1, 3, 1, 0, 0]",116,21,1.0,659
2664,"[2, 2, 1, 0, 1, 1]",659,26,0.13101482701641032,659
2665,"[2, 2, 1, 0, 1, 1]",659,26,0.24244059619452626,611
2666,"[2, 1, 2, 0, 1, 1]",611,42,0.16882410861328861,531
2667,"[2, 0, 1, 0, 1, 1]",531,26,0.27278125877587567,531
2668,"[2, 0, 1, 0, 1, 1]",531,26,0.2063167704870804,649
2669,"[2, 2, 0, 2, 0, 1]",649,21,0.28422374659851474,254
2670,"[0, 3, 3, 3, 1, 0]",254,86,0.3721125766259296,168
2671,"[0, 2, 2, 2, 0, 0]",168,20,0.303281711666791,989
2672,"[3, 3, 1, 3, 0, 1]",989,23,0.2685968169148325,873
2673,"[3, 1, 2, 2, 0, 1]",873,36,0.32819829098203196,921
2674,"[3, 2, 1, 2, 0, 1]",921,16,0.2685981463226255,795
2675,"[3, 0, 1, 2, 1, 1]",795,26,0.26739583305420517,795
2676,"[3, 0, 1, 2, 1, 1]",795,26,0.26739117897637904,867
2677,"[3, 1, 2, 0, 1, 1]",867,21,0.1275928953958798,987
2678,"[3, 3, 1, 2, 1, 1]",987,18,0.15229314422640058,843
2679,"[3, 1, 0, 2, 1, 1]",843,26,0.2660048670834103,839
2680,"[3, 1, 0, 1, 1, 1]",839,16,0.2660048670834103,779
2681,"[3, 0, 0, 2, 1, 1]",779,35,0.27111010738028535,254
2682,"[0, 3, 3, 3, 1, 0]",254,38,0.3594679663761056,879
2683,"[3, 1, 2, 3, 1, 1]",879,11,0.15138583608823417,847
2684,"[3, 1, 0, 3, 1, 1]",847,24,0.266771743962471,176
2685,"[0, 2, 3, 0, 0, 0]",176,67,0.36981139536514784,112
2686,"[0, 1, 3, 0, 0, 0]",112,89,0.37656998723016477,240
2687,"[0, 3, 3, 0, 0, 0]",240,84,0.3721125766259296,96
2688,"[0, 1, 2, 0, 0, 0]",96,18,0.4891261685164135,905
2689,"[3, 2, 0, 2, 0, 1]",905,16,0.26793236295783474,917
2690,"[3, 2, 1, 1, 0, 1]",917,3,0.2641223693989425,785
2691,"[3, 0, 1, 0, 0, 1]",785,57,0.2667718071909367,166
2692,"[0, 2, 2, 1, 1, 0]",166,38,0.863761612048468,839
2693,"[3, 1, 0, 1, 1, 1]",839,16,0.26684039525892994,665
2694,"[2, 2, 1, 2, 0, 1]",665,10,0.273324542238813,833
2695,"[3, 1, 0, 0, 0, 1]",833,65,0.2664701546156602,803
2696,"[3, 0, 2, 0, 1, 1]",803,26,0.15538079437219146,913
2697,"[3, 2, 1, 0, 0, 1]",913,37,0.12927533022729404,250
2698,"[0, 3, 3, 2, 1, 0]",250,65,0.2495746744890096,923
2699,"[3, 2, 1, 2, 1, 1]",923,26,0.4462510601510445,92
2700,"[0, 1, 1, 3, 0, 0]",92,24,0.43653193440692745,102
2701,"[0, 1, 2, 1, 1, 0]",102,47,1.0,769
2702,"[3, 0, 0, 0, 0, 1]",769,15,0.2674492235431299,871
2703,"[3, 1, 2, 1, 1, 1]",871,26,1.0,851
2704,"[3, 1, 1, 0, 1, 1]",851,26,0.353315066163956,246
2705,"[0, 3, 3, 1, 1, 0]",246,47,0.475615517976661,995
2706,"[3, 3, 2, 0, 1, 1]",995,37,0.3496979256701843,102
2707,"[0, 1, 2, 1, 1, 0]",102,45,0.30675057496164243,857
2708,"[3, 1, 1, 2, 0, 1]",857,15,0.4706751553496978,841
2709,"[3, 1, 0, 2, 0, 1]",841,21,0.2573823210755477,909
2710,"[3, 2, 0, 3, 0, 1]",909,8,0.1494172007529469,793
2711,"[3, 0, 1, 2, 0, 1]",793,15,0.14888157268480903,777
2712,"[3, 0, 0, 2, 0, 1]",777,58,0.177119576577697,861
2713,"[3, 1, 1, 3, 0, 1]",861,14,0.271876585031249,176
2714,"[0, 2, 3, 0, 0, 0]",176,33,1.0,799
2715,"[3, 0, 1, 3, 1, 1]",799,15,0.2704876970727788,791
2716,"[3, 0, 1, 1, 1, 1]",791,26,0.25715076500769896,775
2717,"[3, 0, 0, 1, 1, 1]",775,15,0.15150195186319076,182
2718,"[0, 2, 3, 1, 1, 0]",182,47,0.742867155196469,835
2719,"[3, 1, 0, 0, 1, 1]",835,15,0.11677342949609767,791
2720,"[3, 0, 1, 1, 1, 1]",791,15,0.18862336778344801,987
2721,"[3, 3, 1, 2, 1, 1]",987,20,0.25715076500769896,999
2722,"[3, 3, 2, 1, 1, 1]",999,21,0.12348152772082505,847
2723,"[3, 1, 0, 3, 1, 1]",847,14,0.16225163155607852,869
2724,"[3, 1, 2, 1, 0, 1]",869,89,0.7056083720763042,845
2725,"[3, 1, 0, 3, 0, 1]",845,14,0.21007640048577852,168
2726,"[0, 2, 2, 2, 0, 0]",168,32,0.24641516611508243,851
2727,"[3, 1, 1, 0, 1, 1]",851,47,0.3743627797564315,989
2728,"[3, 3, 1, 3, 0, 1]",989,14,0.25715076500769896,985
2729,"[3, 3, 1, 2, 0, 1]",985,18,0.28397804785322595,849
2730,"[3, 1, 1, 0, 0, 1]",849,15,0.11792708458125505,250
2731,"[0, 3, 3, 2, 1, 0]",250,45,1.0,791
2732,"[3, 0, 1, 1, 1, 1]",791,16,0.2586903117354399,835
2733,"[3, 1, 0, 0, 1, 1]",835,48,0.1987885437134984,242
2734,"[0, 3, 3, 0, 1, 0]",242,36,0.2776971908041701,248
2735,"[0, 3, 3, 2, 0, 0]",248,26,0.3714824396915761,925
2736,"[3, 2, 1, 3, 0, 1]",925,32,0.292393906382307,781
