,State,State_index,Action,Reward,Reward_Terms,Next_State
975,"[2, 0, 3, 1, 1]",143,20,0.713250089742416,"(758242.7977055736, 2200000.0, 0.0, 0.4362423717140901)","[1, 0, 2, 1, 0]"
976,"[1, 0, 2, 1, 0]",74,50,0.7467723604954047,"(758242.7977055736, 300000000.0, -0.0, 0.15894947932734776)","[1, 1, 2, 1, 0]"
977,"[1, 1, 2, 1, 0]",90,56,0.7467723604954047,"(758242.7977055736, 40800000.0, -0.0, 0.15894947932734776)","[2, 0, 0, 0, 1]"
978,"[2, 0, 0, 0, 1]",129,35,0.7162120718453815,"(758242.7977055736, 14712937.46, 0.0, 0.4117411501058894)","[1, 0, 0, 1, 0]"
979,"[1, 0, 0, 1, 0]",66,27,0.870836336731256,"(758242.7977055736, 35000000.0, 0.0, 0.1482104510186618)","[1, 0, 3, 0, 0]"
980,"[1, 0, 3, 0, 0]",76,18,0.7484639675298977,"(758242.7977055736, 85000000.0, 0.0, 0.14495667404178955)","[1, 0, 3, 1, 0]"
981,"[1, 0, 3, 1, 0]",78,112,0.7484639675298977,"(758242.7977055736, 82500000.0, 0.0, 0.14495667404178955)","[1, 0, 3, 1, 0]"
982,"[1, 0, 3, 1, 0]",78,90,0.7484639421846007,"(758242.7977055736, 3180000.0, 0.0, 0.1449568836955679)","[1, 1, 0, 0, 0]"
983,"[1, 1, 0, 0, 0]",80,25,0.7484639421846007,"(758242.7977055736, 99000000.0, 0.0, 0.1449568836955679)","[1, 2, 3, 1, 0]"
984,"[1, 2, 3, 1, 0]",110,21,0.7511743542333353,"(758242.7977055736, 1000000.0, 0.0, 0.1449568836955679)","[2, 1, 0, 1, 1]"
985,"[2, 1, 0, 1, 1]",147,35,0.7166166530873276,"(758242.7977055736, 97500000.0, 0.0, 0.40839449427784946)","[1, 1, 3, 1, 0]"
986,"[1, 1, 3, 1, 0]",94,23,0.7684406277141661,"(758242.7977055736, 6500000.0, 0.0, 0.14258831449061682)","[2, 0, 3, 1, 1]"
987,"[2, 0, 3, 1, 1]",143,54,0.7380659033962624,"(758242.7977055736, 2000000.0, 0.0, 0.36285230441874206)","[1, 1, 1, 1, 0]"
988,"[1, 1, 1, 1, 0]",86,47,0.779139465496376,"(758242.7977055736, 6500000.0, 0.0, 0.2512549879290924)","[1, 1, 1, 1, 0]"
989,"[1, 1, 1, 1, 0]",86,60,0.7356134367137436,"(758242.7977055736, 600000.0, -0.0, 0.2512549879290924)","[1, 1, 1, 1, 0]"
990,"[1, 1, 1, 1, 0]",86,26,0.7356134367137436,"(758242.7977055736, 400000.0, -0.0, 0.2512549879290924)","[1, 2, 1, 1, 1]"
991,"[1, 2, 1, 1, 1]",103,5,0.7273764252522954,"(758242.7977055736, 4100000.0, 0.0, 0.3193907281836241)","[1, 0, 1, 0, 0]"
992,"[1, 0, 1, 0, 0]",68,57,0.7355570612448639,"(758242.7977055736, 5700000.0, 0.0, 0.25172132020534327)","[1, 1, 1, 1, 0]"
993,"[1, 1, 1, 1, 0]",86,49,0.7355728486696993,"(758242.7977055736, 1000000.0, 0.0, 0.25159072819598155)","[1, 0, 1, 1, 1]"
994,"[1, 0, 1, 1, 1]",71,30,0.7355661935794006,"(758242.7977055736, 2000000.0, 0.0, 0.3175877170281543)","[2, 2, 1, 0, 0]"
995,"[2, 2, 1, 0, 0]",164,104,0.7240672944301021,"(758242.7977055736, 50000.0, 0.0, 0.34676352949930783)","[2, 0, 1, 0, 0]"
996,"[2, 0, 1, 0, 0]",132,11,0.722863670201756,"(758242.7977055736, 5000000.0, 0.0, 0.39628495265773706)","[2, 0, 1, 0, 0]"
997,"[2, 0, 1, 0, 0]",132,29,0.7180805901157524,"(758242.7977055736, 56200000.0, 0.0, 0.39628495265773706)","[2, 1, 1, 1, 0]"
998,"[2, 1, 1, 1, 0]",150,38,0.7263536484982447,"(758242.7977055736, 1200000.0, 0.0, 0.3800770512150538)","[2, 0, 1, 1, 0]"
999,"[2, 0, 1, 1, 0]",134,63,0.72003998278472,"(758242.7977055736, 1740000.0, 0.0, 0.3800770512150538)","[2, 1, 1, 1, 0]"
1000,"[2, 1, 1, 1, 0]",150,32,0.7349704301164539,"(758242.7977055736, 3250000.0, -0.0, 0.37658820283046845)","[1, 1, 1, 1, 1]"
1001,"[1, 1, 1, 1, 1]",87,65,0.7287059684300771,"(758242.7977055736, 29800000.0, 0.0, 0.3083928791406188)","[1, 1, 1, 1, 1]"
1002,"[1, 1, 1, 1, 1]",87,50,0.7287059684300771,"(758242.7977055736, 23120000.0, 0.0, 0.3083928791406188)","[2, 1, 1, 1, 0]"
1003,"[2, 1, 1, 1, 0]",150,23,0.7204617538555813,"(758242.7977055736, 25000000.0, 0.0, 0.37658820283046845)","[2, 0, 3, 1, 0]"
1004,"[2, 0, 3, 1, 0]",142,47,1.0,"(758242.7977055736, 70000000.0, -0.0, 0.36448149680643266)","[1, 1, 3, 1, 1]"
1005,"[1, 1, 3, 1, 1]",95,50,0.7294671178156252,"(758242.7977055736, 50000000.0, 0.0, 0.3020967270627268)","[2, 0, 3, 1, 1]"
1006,"[2, 0, 3, 1, 1]",143,14,0.7258500468453407,"(758242.7977055736, 3500000.0, 0.0, 0.33201677868181073)","[2, 2, 1, 1, 0]"
1007,"[2, 2, 1, 1, 0]",166,56,0.7212809002232309,"(758242.7977055736, 3000000.0, 0.0, 0.3698123054800958)","[2, 1, 1, 0, 0]"
1008,"[2, 1, 1, 0, 0]",148,8,0.7282960843493529,"(758242.7977055736, 11000000.0, 0.0, 0.3698123054800958)","[2, 0, 2, 1, 0]"
1009,"[2, 0, 2, 1, 0]",138,35,0.7212809002232309,"(758242.7977055736, 50000000.0, 0.0, 0.3698123054800958)","[2, 2, 1, 1, 0]"
1010,"[2, 2, 1, 1, 0]",166,104,0.7212809002232309,"(758242.7977055736, 100000.0, 0.0, 0.3698123054800958)","[2, 0, 1, 1, 0]"
1011,"[2, 0, 1, 1, 0]",134,62,0.7240456431108289,"(758242.7977055736, 300000.0, 0.0, 0.3694947700573353)","[2, 0, 0, 1, 0]"
1012,"[2, 0, 0, 1, 0]",130,65,0.7213192874618067,"(758242.7977055736, 300000.0, -0.0, 0.3694947700573353)","[2, 0, 0, 1, 0]"
1013,"[2, 0, 0, 1, 0]",130,44,0.7213192874618067,"(758242.7977055736, 300000.0, 0.0, 0.3694947700573353)","[2, 0, 1, 1, 0]"
1014,"[2, 0, 1, 1, 0]",134,44,0.7213192874618067,"(758242.7977055736, 250000.0, 0.0, 0.3694947700573353)","[2, 0, 0, 0, 0]"
1015,"[2, 0, 0, 0, 0]",128,45,0.7522111530815025,"(758242.7977055736, 5000000.0, 0.0, 0.3777280818824544)","[2, 1, 1, 0, 0]"
1016,"[2, 1, 1, 0, 0]",148,74,0.7203239525081417,"(758242.7977055736, 2700000.0, 0.0, 0.3777280818824544)","[2, 2, 1, 1, 0]"
1017,"[2, 2, 1, 1, 0]",166,24,0.7203239525081417,"(758242.7977055736, 3000000.0, 0.0, 0.3777280818824544)","[2, 2, 2, 1, 1]"
1018,"[2, 2, 2, 1, 1]",171,30,0.7570265414891149,"(758242.7977055736, 10000000.0, 0.0, 0.4038376060914066)","[2, 2, 3, 1, 1]"
1019,"[2, 2, 3, 1, 1]",175,5,0.7170801234912675,"(758242.7977055736, 850000.0, 0.0, 0.40456071315391684)","[2, 2, 2, 1, 1]"
1020,"[2, 2, 2, 1, 1]",171,105,0.7254942490130111,"(758242.7977055736, 300000.0, 0.0, 0.33495990299336476)","[2, 0, 0, 1, 0]"
1021,"[2, 0, 0, 1, 0]",130,30,0.7198537848143091,"(758242.7977055736, 100000.0, -0.0, 0.3849143592521625)","[2, 0, 1, 0, 0]"
1022,"[2, 0, 1, 0, 0]",132,14,0.719455194807142,"(758242.7977055736, 15000000.0, 0.0, 0.3849143592521625)","[2, 0, 3, 1, 0]"
1023,"[2, 0, 3, 1, 0]",142,61,0.7203770823831618,"(758242.7977055736, 100000.0, 0.0, 0.3848059778349455)","[2, 0, 2, 1, 0]"
1024,"[2, 0, 2, 1, 0]",138,39,0.7194682971668213,"(758242.7977055736, 100000.0, -0.0, 0.3848059778349455)","[2, 0, 2, 0, 0]"
1025,"[2, 0, 2, 0, 0]",136,71,0.7161835365669504,"(758242.7977055736, 60000000.0, -0.0, 0.4119771910933722)","[2, 0, 2, 1, 1]"
1026,"[2, 0, 2, 1, 1]",139,12,0.7276745042281106,"(758242.7977055736, 3000000.0, 0.0, 0.3446206627237085)","[2, 0, 2, 1, 1]"
1027,"[2, 0, 2, 1, 1]",139,9,0.7272056860728233,"(758242.7977055736, 3000000.0, 0.0, 0.3405856472849274)","[2, 2, 2, 1, 0]"
1028,"[2, 2, 2, 1, 0]",170,98,0.7184574217324213,"(758242.7977055736, 50000000.0, -0.0, 0.3931678389723645)","[2, 2, 2, 0, 0]"
1029,"[2, 2, 2, 0, 0]",168,24,0.7184574217324213,"(758242.7977055736, 50000000.0, 0.0, 0.3931678389723645)","[2, 2, 2, 1, 0]"
1030,"[2, 2, 2, 1, 0]",170,74,0.7184574217324213,"(758242.7977055736, 3000000.0, -0.0, 0.3931678389723645)","[1, 2, 0, 0, 1]"
1031,"[1, 2, 0, 0, 1]",97,50,0.7275577201193716,"(758242.7977055736, 970118.64, 0.0, 0.317891075059381)","[1, 2, 3, 0, 1]"
1032,"[1, 2, 3, 0, 1]",109,1,0.7275577201193716,"(758242.7977055736, 1582850.18, 0.0, 0.317891075059381)","[1, 2, 2, 0, 1]"
1033,"[1, 2, 2, 0, 1]",105,24,0.7275577201193716,"(758242.7977055736, 50000000.0, 0.0, 0.317891075059381)","[2, 0, 0, 0, 0]"
1034,"[2, 0, 0, 0, 0]",128,39,0.7184906349891436,"(758242.7977055736, 1000000.0, -0.0, 0.3928931022133316)","[1, 3, 1, 0, 1]"
1035,"[1, 3, 1, 0, 1]",117,29,0.727693140102232,"(758242.7977055736, 25000000.0, 0.0, 0.31677089441854595)","[2, 2, 1, 1, 0]"
1036,"[2, 2, 1, 1, 0]",166,32,0.7167572596975059,"(758242.7977055736, 40000000.0, 0.0, 0.4072314103712615)","[2, 2, 1, 1, 0]"
1037,"[2, 2, 1, 1, 0]",166,104,0.7101523882158665,"(758242.7977055736, 40000.0, 0.0, 0.46186625090703454)","[2, 2, 1, 0, 0]"
1038,"[2, 2, 1, 0, 0]",164,93,0.7101523882158665,"(758242.7977055736, 800000.0, 0.0, 0.46186625090703454)","[1, 2, 2, 0, 1]"
1039,"[1, 2, 2, 0, 1]",105,35,0.7317766572736546,"(758242.7977055736, 12800000.0, 0.0, 0.28299244617682795)","[2, 1, 2, 1, 0]"
1040,"[2, 1, 2, 1, 0]",154,29,0.7102769354408459,"(758242.7977055736, 200000.0, -0.0, 0.46083600863890745)","[1, 1, 1, 0, 1]"
1041,"[1, 1, 1, 0, 1]",85,26,0.731482964291795,"(758242.7977055736, 10000000.0, 0.0, 0.2854218453369751)","[2, 1, 1, 1, 0]"
1042,"[2, 1, 1, 1, 0]",150,104,0.7103801046442231,"(758242.7977055736, 2030000.0, 0.0, 0.45998260324103174)","[1, 2, 0, 1, 1]"
1043,"[1, 2, 0, 1, 1]",99,24,0.7331555863404813,"(758242.7977055736, 1000000.0, 0.0, 0.2715860819673737)","[2, 2, 2, 1, 0]"
1044,"[2, 2, 2, 1, 0]",170,52,0.7180330327818265,"(758242.7977055736, 1000000.0, 0.0, 0.45998260324103174)","[2, 2, 0, 0, 0]"
1045,"[2, 2, 0, 0, 0]",160,34,0.7103801046442231,"(758242.7977055736, 6000000.0, 0.0, 0.45998260324103174)","[1, 1, 1, 0, 1]"
1046,"[1, 1, 1, 0, 1]",85,29,0.8326797440189831,"(758242.7977055736, 25000000.0, -0.0, 0.2726063722144304)","[1, 2, 1, 1, 1]"
1047,"[1, 2, 1, 1, 1]",103,104,0.7330322422272799,"(758242.7977055736, 500000.0, 0.0, 0.2726063722144304)","[2, 0, 2, 0, 0]"
1048,"[2, 0, 2, 0, 0]",136,48,0.710639781895537,"(758242.7977055736, 140000.0, 0.0, 0.4578345788236385)","[2, 1, 0, 1, 0]"
1049,"[2, 1, 0, 1, 0]",146,26,0.7118547024217897,"(758242.7977055736, 7500000.0, 0.0, 0.447784876963432)","[2, 1, 2, 1, 0]"
1050,"[2, 1, 2, 1, 0]",154,24,0.7448506520812443,"(758242.7977055736, 10000000.0, 0.0, 0.4386134147053207)","[2, 0, 2, 1, 0]"
1051,"[2, 0, 2, 1, 0]",138,54,0.7218270514511648,"(758242.7977055736, 741000.0, 0.0, 0.3652945967965076)","[2, 2, 1, 1, 0]"
1052,"[2, 2, 1, 1, 0]",166,71,0.7218270514511648,"(758242.7977055736, 45000000.0, 0.0, 0.3652945967965076)","[2, 0, 1, 1, 0]"
1053,"[2, 0, 1, 1, 0]",134,41,0.7218270514511648,"(758242.7977055736, 100000.0, 0.0, 0.3652945967965076)","[1, 2, 2, 0, 1]"
1054,"[1, 2, 2, 0, 1]",105,35,0.7395781110355047,"(758242.7977055736, 16300000.0, 0.0, 0.2184595959297435)","[2, 2, 1, 1, 0]"
1055,"[2, 2, 1, 1, 0]",166,35,0.7233527177868962,"(758242.7977055736, 300000.0, 0.0, 0.36493963705781285)","[1, 0, 2, 1, 1]"
1056,"[1, 0, 2, 1, 1]",75,29,0.7521392929180893,"(758242.7977055736, 3000000.0, 0.0, 0.20951113923146739)","[1, 2, 0, 1, 1]"
1057,"[1, 2, 0, 1, 1]",99,26,0.7406599007116809,"(758242.7977055736, 2500000.0, 0.0, 0.20951113923146739)","[2, 2, 2, 1, 0]"
1058,"[2, 2, 2, 1, 0]",170,128,0.7213344236191361,"(758242.7977055736, 965000.0, 0.0, 0.36936956526806464)","[2, 2, 1, 1, 0]"
1059,"[2, 2, 1, 1, 0]",166,32,0.7213683021601393,"(758242.7977055736, 25000000.0, -0.0, 0.36908932534357375)","[2, 0, 2, 1, 0]"
1060,"[2, 0, 2, 1, 0]",138,21,0.7213683021601393,"(758242.7977055736, 150000.0, 0.0, 0.36908932534357375)","[2, 0, 1, 1, 0]"
1061,"[2, 0, 1, 1, 0]",134,15,0.7216227013249218,"(758242.7977055736, 150000.0, -0.0, 0.3689632188910556)","[1, 0, 3, 1, 1]"
1062,"[1, 0, 3, 1, 1]",79,26,0.7420424862895747,"(758242.7977055736, 310000.0, 0.0, 0.1980745287258321)","[1, 1, 3, 1, 1]"
1063,"[1, 1, 3, 1, 1]",95,30,0.7547755717950054,"(758242.7977055736, 2000000.0, 0.0, 0.15868964936425453)","[1, 2, 1, 0, 1]"
1064,"[1, 2, 1, 0, 1]",101,3,0.7480248461773669,"(758242.7977055736, 44820000.0, 0.0, 0.1485890422321572)","[1, 2, 2, 0, 1]"
1065,"[1, 2, 2, 0, 1]",105,24,0.7478393387397453,"(758242.7977055736, 9500000.0, 0.0, 0.1501235413213262)","[1, 0, 1, 1, 1]"
1066,"[1, 0, 1, 1, 1]",71,15,0.7479224908720336,"(758242.7977055736, 200000.0, -0.0, 0.14943571514629717)","[1, 0, 1, 1, 0]"
1067,"[1, 0, 1, 1, 0]",70,61,0.7444427203809711,"(758242.7977055736, 270000.0, -0.0, 0.19816087307409466)","[1, 2, 2, 1, 0]"
1068,"[1, 2, 2, 1, 0]",106,14,0.7422795726914095,"(758242.7977055736, 400000.0, 0.0, 0.2008611931485927)","[1, 0, 2, 1, 1]"
1069,"[1, 0, 2, 1, 1]",75,29,0.806881468317542,"(758242.7977055736, 15000000.0, 0.0, 0.15629745217556534)","[1, 2, 1, 1, 0]"
1070,"[1, 2, 1, 1, 0]",102,16,0.7417055600461914,"(758242.7977055736, 400000.0, 0.0, 0.20086154912899)","[1, 2, 1, 1, 0]"
1071,"[1, 2, 1, 1, 0]",102,20,0.7427093918208634,"(758242.7977055736, 400000.0, 0.0, 0.20047098507526181)","[1, 0, 2, 0, 1]"
1072,"[1, 0, 2, 0, 1]",73,84,0.7485413221092727,"(758242.7977055736, 5000000.0, 0.0, 0.14431680464832583)","[1, 2, 1, 1, 1]"
1073,"[1, 2, 1, 1, 1]",103,30,0.74855605454262,"(758242.7977055736, 5000000.0, 0.0, 0.14419493942371522)","[1, 0, 2, 1, 1]"
1074,"[1, 0, 2, 1, 1]",75,42,0.9305025777917951,"(758242.7977055736, 30000000.0, 0.0, 0.14262757984997654)","[0, 2, 2, 1, 0]"
1075,"[0, 2, 2, 1, 0]",42,137,0.7575064232989687,"(758242.7977055736, 4500.0, 0.0, 0.07015837851578235)","[0, 0, 0, 1, 0]"
1076,"[0, 0, 0, 1, 0]",2,33,1.0,"(758242.7977055736, 100000000.0, 0.0, 0.020450779859020083)","[1, 1, 3, 0, 1]"
1077,"[1, 1, 3, 0, 1]",93,35,0.7486350982716418,"(758242.7977055736, 1194331.6, 0.0, 0.14354109755223302)","[1, 0, 3, 1, 1]"
1078,"[1, 0, 3, 1, 1]",79,92,0.866100742415945,"(758242.7977055736, 8334244.49, 0.0, 0.13913114181291195)","[1, 0, 3, 1, 1]"
1079,"[1, 0, 3, 1, 1]",79,102,0.7491682231167461,"(758242.7977055736, 3000000.0, 0.0, 0.13913114181291195)","[1, 0, 3, 1, 1]"
